,n_variables,adjusted_r2,intercept,sum of squares,vars,,,,
1012,5,0.993951887,0.303735236,931.1926434,"('dwtype', 'nlic', 'nftw', 'nfem', 'nmale')",,,,
1013,5,0.993984303,0.078793719,926.201855,"('dwtype', 'nlic', 'nftw', 'nfem', 'nchild')",,,,
1014,5,0.994517507,0.641008311,844.1074155,"('dwtype', 'nlic', 'nftw', 'nfem', 'n65+')",,,,
1015,5,0.994133168,0.285856488,903.2819285,"('dwtype', 'nlic', 'nftw', 'nmale', 'nchild')",,,,
1016,5,0.99363925,0.116463228,979.3275925,"('dwtype', 'nlic', 'nftw', 'nmale', 'n65+')",,,,
1017,5,0.994392648,0.308975174,863.3312748,"('dwtype', 'nlic', 'nftw', 'nchild', 'n65+')",,,,
1018,5,0.985544231,1.261246357,2225.670515,"('dwtype', 'nlic', 'nptw', 'nwah', 'nstud')",,,,
1019,5,0.98628451,1.143304012,2111.694067,"('dwtype', 'nlic', 'nptw', 'nwah', 'nfem')",,,,
1020,5,0.98837346,0.110557318,1790.070561,"('dwtype', 'nlic', 'nptw', 'nwah', 'nmale')",,,,
1021,5,0.986475251,0.938864719,2082.326699,"('dwtype', 'nlic', 'nptw', 'nwah', 'nchild')",,,,
1022,5,0.986689213,1.969502034,2049.384219,"('dwtype', 'nlic', 'nptw', 'nwah', 'n65+')",,,,
1023,5,0.984428293,1.183230482,2397.484923,"('dwtype', 'nlic', 'nptw', 'nstud', 'nfem')",,,,
1024,5,0.988220939,0.075914738,1813.553399,"('dwtype', 'nlic', 'nptw', 'nstud', 'nmale')",,,,
1025,5,0.984106705,1.023470449,2446.997918,"('dwtype', 'nlic', 'nptw', 'nstud', 'nchild')",,,,
1026,5,0.985860016,1.556684383,2177.050829,"('dwtype', 'nlic', 'nptw', 'nstud', 'n65+')",,,,
1027,5,0.987347942,-0.070429288,1947.963638,"('dwtype', 'nlic', 'nptw', 'nfem', 'nmale')",,,,
1028,5,0.984405859,1.100349643,2400.938956,"('dwtype', 'nlic', 'nptw', 'nfem', 'nchild')",,,,
1029,5,0.989182272,1.818160188,1665.542438,"('dwtype', 'nlic', 'nptw', 'nfem', 'n65+')",,,,
1030,5,0.987556389,-0.047680968,1915.870257,"('dwtype', 'nlic', 'nptw', 'nmale', 'nchild')",,,,
1031,5,0.990902313,0.401056859,1400.717793,"('dwtype', 'nlic', 'nptw', 'nmale', 'n65+')",,,,
1032,5,0.98747868,1.489532194,1927.83464,"('dwtype', 'nlic', 'nptw', 'nchild', 'n65+')",,,,
1033,5,0.98601316,0.962309049,2153.472255,"('dwtype', 'nlic', 'nwah', 'nstud', 'nfem')",,,,
1034,5,0.988033236,-0.265046869,1842.452817,"('dwtype', 'nlic', 'nwah', 'nstud', 'nmale')",,,,
1035,5,0.986147245,0.67838834,2132.827869,"('dwtype', 'nlic', 'nwah', 'nstud', 'nchild')",,,,
1036,5,0.98680572,1.24196558,2031.446285,"('dwtype', 'nlic', 'nwah', 'nstud', 'n65+')",,,,
1037,5,0.988144741,-0.071044963,1825.285175,"('dwtype', 'nlic', 'nwah', 'nfem', 'nmale')",,,,
1038,5,0.986232268,0.765199505,2119.737446,"('dwtype', 'nlic', 'nwah', 'nfem', 'nchild')",,,,
1039,5,0.990300657,1.767784113,1493.351294,"('dwtype', 'nlic', 'nwah', 'nfem', 'n65+')",,,,
1040,5,0.988006901,-0.162129726,1846.507532,"('dwtype', 'nlic', 'nwah', 'nmale', 'nchild')",,,,
1041,5,0.990726466,0.064086695,1427.791914,"('dwtype', 'nlic', 'nwah', 'nmale', 'n65+')",,,,
1042,5,0.989451582,1.200101588,1624.078389,"('dwtype', 'nlic', 'nwah', 'nchild', 'n65+')",,,,
1043,5,0.98756078,-0.270692355,1915.194106,"('dwtype', 'nlic', 'nstud', 'nfem', 'nmale')",,,,
1044,5,0.984130624,0.875291333,2443.315227,"('dwtype', 'nlic', 'nstud', 'nfem', 'nchild')",,,,
1045,5,0.989205663,1.851637166,1661.941127,"('dwtype', 'nlic', 'nstud', 'nfem', 'n65+')",,,,
1046,5,0.987064918,-0.428899375,1991.539205,"('dwtype', 'nlic', 'nstud', 'nmale', 'nchild')",,,,
1047,5,0.99024442,0.007560529,1502.009839,"('dwtype', 'nlic', 'nstud', 'nmale', 'n65+')",,,,
1048,5,0.987285562,1.189422265,1957.567899,"('dwtype', 'nlic', 'nstud', 'nchild', 'n65+')",,,,
1049,5,0.987618638,-0.166306815,1906.286049,"('dwtype', 'nlic', 'nfem', 'nmale', 'nchild')",,,,
1050,5,0.992178532,0.626293518,1204.225864,"('dwtype', 'nlic', 'nfem', 'nmale', 'n65+')",,,,
1051,5,0.989177279,1.796513186,1666.311229,"('dwtype', 'nlic', 'nfem', 'nchild', 'n65+')",,,,
1052,5,0.990621641,0.148304139,1443.931294,"('dwtype', 'nlic', 'nmale', 'nchild', 'n65+')",,,,
1053,5,0.994933132,0.48711409,780.116181,"('dwtype', 'nftw', 'nptw', 'nwah', 'nstud')",,,,
1054,5,0.994819883,0.314101415,797.5523366,"('dwtype', 'nftw', 'nptw', 'nwah', 'nfem')",,,,
1055,5,0.994939928,0.574315285,779.0697947,"('dwtype', 'nftw', 'nptw', 'nwah', 'nmale')",,,,
1056,5,0.994784165,0.232094052,803.0517549,"('dwtype', 'nftw', 'nptw', 'nwah', 'nchild')",,,,
1057,5,0.995068296,0.580156671,759.305651,"('dwtype', 'nftw', 'nptw', 'nwah', 'n65+')",,,,
1058,5,0.994445782,0.13985612,855.1506037,"('dwtype', 'nftw', 'nptw', 'nstud', 'nfem')",,,,
1059,5,0.994501509,0.275447418,846.5705442,"('dwtype', 'nftw', 'nptw', 'nstud', 'nmale')",,,,
1060,5,0.994564626,0.131250069,836.8529124,"('dwtype', 'nftw', 'nptw', 'nstud', 'nchild')",,,,
1061,5,0.994693352,0.364585049,817.0336105,"('dwtype', 'nftw', 'nptw', 'nstud', 'n65+')",,,,
1062,5,0.994497011,0.262616157,847.2631917,"('dwtype', 'nftw', 'nptw', 'nfem', 'nmale')",,,,
1063,5,0.994607027,-0.100229174,830.3246679,"('dwtype', 'nftw', 'nptw', 'nfem', 'nchild')",,,,
1064,5,0.994733715,0.39526401,810.8191356,"('dwtype', 'nftw', 'nptw', 'nfem', 'n65+')",,,,
1065,5,0.994650853,0.328495849,823.5769008,"('dwtype', 'nftw', 'nptw', 'nmale', 'nchild')",,,,
1066,5,0.99468075,0.358130846,818.9738812,"('dwtype', 'nftw', 'nptw', 'nmale', 'n65+')",,,,
1067,5,0.994885896,0.321647898,787.3887711,"('dwtype', 'nftw', 'nptw', 'nchild', 'n65+')",,,,
1068,5,0.993843953,0.02497169,947.8106175,"('dwtype', 'nftw', 'nwah', 'nstud', 'nfem')",,,,
1069,5,0.9939143,0.172874108,936.9797413,"('dwtype', 'nftw', 'nwah', 'nstud', 'nmale')",,,,
1070,5,0.994005039,-0.013509062,923.0092322,"('dwtype', 'nftw', 'nwah', 'nstud', 'nchild')",,,,
1071,5,0.994065699,0.195987386,913.6696933,"('dwtype', 'nftw', 'nwah', 'nstud', 'n65+')",,,,
1072,5,0.993838658,0.207069491,948.6258347,"('dwtype', 'nftw', 'nwah', 'nfem', 'nmale')",,,,
1073,5,0.994007656,-0.014018435,922.6062138,"('dwtype', 'nftw', 'nwah', 'nfem', 'nchild')",,,,
1074,5,0.994502098,0.62374023,846.4798494,"('dwtype', 'nftw', 'nwah', 'nfem', 'n65+')",,,,
1075,5,0.994219149,0.307929771,890.043895,"('dwtype', 'nftw', 'nwah', 'nmale', 'nchild')",,,,
1076,5,0.993608832,0.0748774,984.0109432,"('dwtype', 'nftw', 'nwah', 'nmale', 'n65+')",,,,
1077,5,0.994537582,0.362874678,841.0167111,"('dwtype', 'nftw', 'nwah', 'nchild', 'n65+')",,,,
1078,5,0.993670051,-0.007871661,974.5852852,"('dwtype', 'nftw', 'nstud', 'nfem', 'nmale')",,,,
1079,5,0.993697626,-0.298023202,970.3397608,"('dwtype', 'nftw', 'nstud', 'nfem', 'nchild')",,,,
1080,5,0.994234163,0.381699504,887.7322797,"('dwtype', 'nftw', 'nstud', 'nfem', 'n65+')",,,,
1081,5,0.993964954,0.086233994,929.180771,"('dwtype', 'nftw', 'nstud', 'nmale', 'nchild')",,,,
1082,5,0.993856706,0.06428248,945.847086,"('dwtype', 'nftw', 'nstud', 'nmale', 'n65+')",,,,
1083,5,0.994279916,0.137447986,880.6880353,"('dwtype', 'nftw', 'nstud', 'nchild', 'n65+')",,,,
1084,5,0.993901857,0.046761075,938.8954574,"('dwtype', 'nftw', 'nfem', 'nmale', 'nchild')",,,,
1085,5,0.994274768,0.323805794,881.4806275,"('dwtype', 'nftw', 'nfem', 'nmale', 'n65+')",,,,
1086,5,0.994347364,0.306695236,870.3034778,"('dwtype', 'nftw', 'nfem', 'nchild', 'n65+')",,,,
1087,5,0.994272951,0.230582824,881.7603964,"('dwtype', 'nftw', 'nmale', 'nchild', 'n65+')",,,,
1088,5,0.982552834,2.627428341,2686.238344,"('dwtype', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
1089,5,0.988362053,0.57209787,1791.826856,"('dwtype', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
1090,5,0.981257435,2.705933447,2885.683418,"('dwtype', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
1091,5,0.983546922,2.974045502,2533.184514,"('dwtype', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
1092,5,0.987181336,0.462269148,1973.614981,"('dwtype', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
1093,5,0.982771353,2.534809092,2652.594376,"('dwtype', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
1094,5,0.988304598,2.876571429,1800.6729,"('dwtype', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
1095,5,0.987571006,0.363167775,1913.6198,"('dwtype', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
1096,5,0.990941358,0.751931225,1394.706329,"('dwtype', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
1097,5,0.984536021,3.340231869,2380.898679,"('dwtype', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
1098,5,0.98832826,0.354326056,1797.029759,"('dwtype', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
1099,5,0.982663661,2.39831678,2669.175021,"('dwtype', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
1100,5,0.988267215,2.83953508,1806.428519,"('dwtype', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
1101,5,0.988100554,0.265966081,1832.088303,"('dwtype', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
1102,5,0.991169752,0.593512111,1359.541823,"('dwtype', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
1103,5,0.984711807,2.954190842,2353.833916,"('dwtype', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
1104,5,0.987843935,0.117930755,1871.598472,"('dwtype', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
1105,5,0.992128839,0.760618497,1211.876818,"('dwtype', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
1106,5,0.98834378,2.73341343,1794.640173,"('dwtype', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
1107,5,0.990822498,0.61830889,1413.0064,"('dwtype', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
1108,5,0.987353646,0.215241942,1947.085399,"('dwtype', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
1109,5,0.982154914,2.210889434,2747.503776,"('dwtype', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
1110,5,0.988250684,2.871507886,1808.973681,"('dwtype', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
1111,5,0.98661133,-0.007652619,2061.375518,"('dwtype', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
1112,5,0.990029693,0.338505182,1535.070084,"('dwtype', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
1113,5,0.983959276,2.664572657,2469.696735,"('dwtype', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
1114,5,0.987709322,0.119610724,1892.324066,"('dwtype', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
1115,5,0.992294617,0.922657014,1186.352901,"('dwtype', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
1116,5,0.988372458,2.835412713,1790.224782,"('dwtype', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
1117,5,0.990290828,0.510172965,1494.864637,"('dwtype', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
1118,5,0.988001821,-0.084141698,1847.289712,"('dwtype', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
1119,5,0.993161664,0.717422593,1052.858767,"('dwtype', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
1120,5,0.988299109,2.720687648,1801.517923,"('dwtype', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
1121,5,0.990224044,0.383913412,1505.146896,"('dwtype', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
1122,5,0.992712148,0.634645096,1122.068148,"('dwtype', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
1123,5,0.993132227,-0.168756136,1057.39089,"('npers', 'nveh', 'nlic', 'nftw', 'nptw')",,,,
1124,5,0.991855707,-0.861489946,1253.929237,"('npers', 'nveh', 'nlic', 'nftw', 'nwah')",,,,
1125,5,0.991788904,-0.865114552,1264.214628,"('npers', 'nveh', 'nlic', 'nftw', 'nstud')",,,,
1126,5,0.99194712,-0.55997859,1239.854966,"('npers', 'nveh', 'nlic', 'nftw', 'nfem')",,,,
1127,5,0.992054406,-0.478039873,1223.336727,"('npers', 'nveh', 'nlic', 'nftw', 'nmale')",,,,
1128,5,0.991834888,-0.842318666,1257.134667,"('npers', 'nveh', 'nlic', 'nftw', 'nchild')",,,,
1129,5,0.991750042,-0.908836452,1270.197952,"('npers', 'nveh', 'nlic', 'nftw', 'n65+')",,,,
1130,5,0.97983977,-1.311823232,3103.953092,"('npers', 'nveh', 'nlic', 'nptw', 'nwah')",,,,
1131,5,0.982636214,-0.352200769,2673.40088,"('npers', 'nveh', 'nlic', 'nptw', 'nstud')",,,,
1132,5,0.978063236,-2.165689866,3377.475677,"('npers', 'nveh', 'nlic', 'nptw', 'nfem')",,,,
1133,5,0.977911847,-2.121512409,3400.784181,"('npers', 'nveh', 'nlic', 'nptw', 'nmale')",,,,
1134,5,0.983651646,-0.824869577,2517.060735,"('npers', 'nveh', 'nlic', 'nptw', 'nchild')",,,,
1135,5,0.980349334,-1.452047789,3025.498406,"('npers', 'nveh', 'nlic', 'nptw', 'n65+')",,,,
1136,5,0.984535541,-0.785224542,2380.972618,"('npers', 'nveh', 'nlic', 'nwah', 'nstud')",,,,
1137,5,0.980782781,-1.800808643,2958.763128,"('npers', 'nveh', 'nlic', 'nwah', 'nfem')",,,,
1138,5,0.980647491,-1.764894745,2979.592985,"('npers', 'nveh', 'nlic', 'nwah', 'nmale')",,,,
1139,5,0.984054568,-0.820727054,2455.025154,"('npers', 'nveh', 'nlic', 'nwah', 'nchild')",,,,
1140,5,0.9823921,-0.979126533,2710.985737,"('npers', 'nveh', 'nlic', 'nwah', 'n65+')",,,,
1141,5,0.982844796,-1.656473511,2641.286715,"('npers', 'nveh', 'nlic', 'nstud', 'nfem')",,,,
1142,5,0.982637209,-1.603311484,2673.247675,"('npers', 'nveh', 'nlic', 'nstud', 'nmale')",,,,
1143,5,0.98607994,-0.65417502,2143.19054,"('npers', 'nveh', 'nlic', 'nstud', 'nchild')",,,,
1144,5,0.987020352,-0.605900956,1998.400764,"('npers', 'nveh', 'nlic', 'nstud', 'n65+')",,,,
1145,5,0.978281515,-2.123815599,3343.868489,"('npers', 'nveh', 'nlic', 'nfem', 'nmale')",,,,
1146,5,0.983854452,-1.167888508,2485.835827,"('npers', 'nveh', 'nlic', 'nfem', 'nchild')",,,,
1147,5,0.980657706,-1.682551402,2978.020218,"('npers', 'nveh', 'nlic', 'nfem', 'n65+')",,,,
1148,5,0.983778577,-1.107373691,2497.517917,"('npers', 'nveh', 'nlic', 'nmale', 'nchild')",,,,
1149,5,0.980629229,-1.669582078,2982.404589,"('npers', 'nveh', 'nlic', 'nmale', 'n65+')",,,,
1150,5,0.987403147,-0.566549076,1939.463989,"('npers', 'nveh', 'nlic', 'nchild', 'n65+')",,,,
1151,5,0.993129666,-0.148739984,1057.785278,"('npers', 'nveh', 'nftw', 'nptw', 'nwah')",,,,
1152,5,0.99353671,0.125556436,995.1151059,"('npers', 'nveh', 'nftw', 'nptw', 'nstud')",,,,
1153,5,0.993225839,0.119114884,1042.977996,"('npers', 'nveh', 'nftw', 'nptw', 'nfem')",,,,
1154,5,0.99327272,0.149092643,1035.760099,"('npers', 'nveh', 'nftw', 'nptw', 'nmale')",,,,
1155,5,0.993079283,-0.13614163,1065.542463,"('npers', 'nveh', 'nftw', 'nptw', 'nchild')",,,,
1156,5,0.993370114,-0.024951832,1020.764908,"('npers', 'nveh', 'nftw', 'nptw', 'n65+')",,,,
1157,5,0.991923617,-0.793998382,1243.473569,"('npers', 'nveh', 'nftw', 'nwah', 'nstud')",,,,
1158,5,0.992041695,-0.516184573,1225.293755,"('npers', 'nveh', 'nftw', 'nwah', 'nfem')",,,,
1159,5,0.992151244,-0.434812522,1208.427245,"('npers', 'nveh', 'nftw', 'nwah', 'nmale')",,,,
1160,5,0.991851736,-0.818731042,1254.540757,"('npers', 'nveh', 'nftw', 'nwah', 'nchild')",,,,
1161,5,0.991837842,-0.845392198,1256.679834,"('npers', 'nveh', 'nftw', 'nwah', 'n65+')",,,,
1162,5,0.991903306,-0.528127044,1246.600736,"('npers', 'nveh', 'nftw', 'nstud', 'nfem')",,,,
1163,5,0.992018964,-0.442266106,1228.793549,"('npers', 'nveh', 'nftw', 'nstud', 'nmale')",,,,
1164,5,0.991744352,-0.803804641,1271.07402,"('npers', 'nveh', 'nftw', 'nstud', 'nchild')",,,,
1165,5,0.99171865,-0.823306762,1275.031169,"('npers', 'nveh', 'nftw', 'nstud', 'n65+')",,,,
1166,5,0.992618438,-0.440870569,1136.496028,"('npers', 'nveh', 'nftw', 'nfem', 'nmale')",,,,
1167,5,0.991941192,-0.475396047,1240.767611,"('npers', 'nveh', 'nftw', 'nfem', 'nchild')",,,,
1168,5,0.991889957,-0.53108016,1248.656013,"('npers', 'nveh', 'nftw', 'nfem', 'n65+')",,,,
1169,5,0.992067227,-0.383079782,1221.362756,"('npers', 'nveh', 'nftw', 'nmale', 'nchild')",,,,
1170,5,0.992009044,-0.44670273,1230.32092,"('npers', 'nveh', 'nftw', 'nmale', 'n65+')",,,,
1171,5,0.991713738,-0.814508861,1275.787495,"('npers', 'nveh', 'nftw', 'nchild', 'n65+')",,,,
1172,5,0.982287884,-0.436803172,2727.031189,"('npers', 'nveh', 'nptw', 'nwah', 'nstud')",,,,
1173,5,0.972934286,-3.568324348,4167.150159,"('npers', 'nveh', 'nptw', 'nwah', 'nfem')",,,,
1174,5,0.973011498,-3.513078791,4155.262314,"('npers', 'nveh', 'nptw', 'nwah', 'nmale')",,,,
1175,5,0.983599781,-0.897937061,2525.04605,"('npers', 'nveh', 'nptw', 'nwah', 'nchild')",,,,
1176,5,0.972317078,-2.72260142,4262.17802,"('npers', 'nveh', 'nptw', 'nwah', 'n65+')",,,,
1177,5,0.982826861,-1.320956683,2644.048049,"('npers', 'nveh', 'nptw', 'nstud', 'nfem')",,,,
1178,5,0.982749769,-1.278154825,2655.917542,"('npers', 'nveh', 'nptw', 'nstud', 'nmale')",,,,
1179,5,0.986836867,-0.048814561,2026.650877,"('npers', 'nveh', 'nptw', 'nstud', 'nchild')",,,,
1180,5,0.9857377,-0.268738038,2195.883097,"('npers', 'nveh', 'nptw', 'nstud', 'n65+')",,,,
1181,5,0.970735457,-3.763457997,4505.691089,"('npers', 'nveh', 'nptw', 'nfem', 'nmale')",,,,
1182,5,0.983674511,-1.184095854,2513.540345,"('npers', 'nveh', 'nptw', 'nfem', 'nchild')",,,,
1183,5,0.973188751,-3.51369804,4127.971724,"('npers', 'nveh', 'nptw', 'nfem', 'n65+')",,,,
1184,5,0.983600057,-1.132442123,2525.003569,"('npers', 'nveh', 'nptw', 'nmale', 'nchild')",,,,
1185,5,0.973383397,-3.47202552,4098.003103,"('npers', 'nveh', 'nptw', 'nmale', 'n65+')",,,,
1186,5,0.987352199,-0.742153099,1947.308174,"('npers', 'nveh', 'nptw', 'nchild', 'n65+')",,,,
1187,5,0.983501756,-1.769524772,2540.138507,"('npers', 'nveh', 'nwah', 'nstud', 'nfem')",,,,
1188,5,0.983322337,-1.735484157,2567.762577,"('npers', 'nveh', 'nwah', 'nstud', 'nmale')",,,,
1189,5,0.986614797,-0.608631718,2060.841672,"('npers', 'nveh', 'nwah', 'nstud', 'nchild')",,,,
1190,5,0.986810274,-0.607914176,2030.74524,"('npers', 'nveh', 'nwah', 'nstud', 'n65+')",,,,
1191,5,0.972672097,-3.308334617,4207.517851,"('npers', 'nveh', 'nwah', 'nfem', 'nmale')",,,,
1192,5,0.983867195,-1.211553229,2483.873898,"('npers', 'nveh', 'nwah', 'nfem', 'nchild')",,,,
1193,5,0.973796543,-3.079222106,4034.393526,"('npers', 'nveh', 'nwah', 'nfem', 'n65+')",,,,
1194,5,0.983792958,-1.163144879,2495.303704,"('npers', 'nveh', 'nwah', 'nmale', 'nchild')",,,,
1195,5,0.974195497,-3.071081957,3972.968881,"('npers', 'nveh', 'nwah', 'nmale', 'n65+')",,,,
1196,5,0.987266874,-0.573274305,1960.445106,"('npers', 'nveh', 'nwah', 'nchild', 'n65+')",,,,
1197,5,0.981612721,-2.020276327,2830.982202,"('npers', 'nveh', 'nstud', 'nfem', 'nmale')",,,,
1198,5,0.9862997,-0.978952484,2109.355283,"('npers', 'nveh', 'nstud', 'nfem', 'nchild')",,,,
1199,5,0.985954764,-1.25412551,2162.463037,"('npers', 'nveh', 'nstud', 'nfem', 'n65+')",,,,
1200,5,0.986202099,-0.901428966,2124.382324,"('npers', 'nveh', 'nstud', 'nmale', 'nchild')",,,,
1201,5,0.985925245,-1.237916604,2167.008022,"('npers', 'nveh', 'nstud', 'nmale', 'n65+')",,,,
1202,5,0.991078424,-0.271226111,1373.602996,"('npers', 'nveh', 'nstud', 'nchild', 'n65+')",,,,
1203,5,0.984043549,-1.141982135,2456.721663,"('npers', 'nveh', 'nfem', 'nmale', 'nchild')",,,,
1204,5,0.972975774,-3.128017543,4160.762578,"('npers', 'nveh', 'nfem', 'nmale', 'n65+')",,,,
1205,5,0.987253072,-0.546984984,1962.570189,"('npers', 'nveh', 'nfem', 'nchild', 'n65+')",,,,
1206,5,0.987255993,-0.525416604,1962.120422,"('npers', 'nveh', 'nmale', 'nchild', 'n65+')",,,,
1207,5,0.993080676,-0.32054779,1065.327924,"('npers', 'nlic', 'nftw', 'nptw', 'nwah')",,,,
1208,5,0.993602104,-0.002186575,985.0466702,"('npers', 'nlic', 'nftw', 'nptw', 'nstud')",,,,
1209,5,0.993134381,-0.143217715,1057.059332,"('npers', 'nlic', 'nftw', 'nptw', 'nfem')",,,,
1210,5,0.99316859,-0.121848318,1051.79243,"('npers', 'nlic', 'nftw', 'nptw', 'nmale')",,,,
1211,5,0.99307899,-0.29767984,1065.587496,"('npers', 'nlic', 'nftw', 'nptw', 'nchild')",,,,
1212,5,0.993588336,-0.109930329,987.1665204,"('npers', 'nlic', 'nftw', 'nptw', 'n65+')",,,,
1213,5,0.991941392,-0.776943736,1240.736938,"('npers', 'nlic', 'nftw', 'nwah', 'nstud')",,,,
1214,5,0.992059214,-0.548627297,1222.596461,"('npers', 'nlic', 'nftw', 'nwah', 'nfem')",,,,
1215,5,0.992162064,-0.4784917,1206.761267,"('npers', 'nlic', 'nftw', 'nwah', 'nmale')",,,,
1216,5,0.991900696,-0.804429055,1247.002627,"('npers', 'nlic', 'nftw', 'nwah', 'nchild')",,,,
1217,5,0.991866475,-0.847884985,1252.271477,"('npers', 'nlic', 'nftw', 'nwah', 'n65+')",,,,
1218,5,0.991966484,-0.594673171,1236.873574,"('npers', 'nlic', 'nftw', 'nstud', 'nfem')",,,,
1219,5,0.99206671,-0.523983378,1221.442363,"('npers', 'nlic', 'nftw', 'nstud', 'nmale')",,,,
1220,5,0.991893375,-0.777293028,1248.129825,"('npers', 'nlic', 'nftw', 'nstud', 'nchild')",,,,
1221,5,0.991788961,-0.865911207,1264.205799,"('npers', 'nlic', 'nftw', 'nstud', 'n65+')",,,,
1222,5,0.992560986,-0.572599246,1145.341565,"('npers', 'nlic', 'nftw', 'nfem', 'nmale')",,,,
1223,5,0.992067065,-0.495187909,1221.387722,"('npers', 'nlic', 'nftw', 'nfem', 'nchild')",,,,
1224,5,0.99195658,-0.607945875,1238.398507,"('npers', 'nlic', 'nftw', 'nfem', 'n65+')",,,,
1225,5,0.992180152,-0.417974416,1203.976436,"('npers', 'nlic', 'nftw', 'nmale', 'nchild')",,,,
1226,5,0.992066057,-0.532590155,1221.542887,"('npers', 'nlic', 'nftw', 'nmale', 'n65+')",,,,
1227,5,0.991835233,-0.82868593,1257.08163,"('npers', 'nlic', 'nftw', 'nchild', 'n65+')",,,,
1228,5,0.985204469,-0.324847691,2277.981599,"('npers', 'nlic', 'nptw', 'nwah', 'nstud')",,,,
1229,5,0.980139354,-2.363518562,3057.827796,"('npers', 'nlic', 'nptw', 'nwah', 'nfem')",,,,
1230,5,0.979992747,-2.321338386,3080.400034,"('npers', 'nlic', 'nptw', 'nwah', 'nmale')",,,,
1231,5,0.983942383,-0.986309607,2472.297602,"('npers', 'nlic', 'nptw', 'nwah', 'nchild')",,,,
1232,5,0.98147448,-1.905225494,2852.266304,"('npers', 'nlic', 'nptw', 'nwah', 'n65+')",,,,
1233,5,0.983739307,-1.397680343,2503.56413,"('npers', 'nlic', 'nptw', 'nstud', 'nfem')",,,,
1234,5,0.983592398,-1.35665865,2526.182783,"('npers', 'nlic', 'nptw', 'nstud', 'nmale')",,,,
1235,5,0.986816437,-0.12035564,2029.796324,"('npers', 'nlic', 'nptw', 'nstud', 'nchild')",,,,
1236,5,0.986687134,-0.594377709,2049.704353,"('npers', 'nlic', 'nptw', 'nstud', 'n65+')",,,,
1237,5,0.97599505,-3.413094083,3695.902235,"('npers', 'nlic', 'nptw', 'nfem', 'nmale')",,,,
1238,5,0.98369092,-1.351451086,2511.013964,"('npers', 'nlic', 'nptw', 'nfem', 'nchild')",,,,
1239,5,0.978142449,-3.142735969,3365.27963,"('npers', 'nlic', 'nptw', 'nfem', 'n65+')",,,,
1240,5,0.983610054,-1.299014411,2523.464474,"('npers', 'nlic', 'nptw', 'nmale', 'nchild')",,,,
1241,5,0.978093246,-3.114220631,3372.855149,"('npers', 'nlic', 'nptw', 'nmale', 'n65+')",,,,
1242,5,0.987223403,-0.959395032,1967.138087,"('npers', 'nlic', 'nptw', 'nchild', 'n65+')",,,,
1243,5,0.985256124,-1.325554719,2270.028687,"('npers', 'nlic', 'nwah', 'nstud', 'nfem')",,,,
1244,5,0.985083625,-1.271230754,2296.587254,"('npers', 'nlic', 'nwah', 'nstud', 'nmale')",,,,
1245,5,0.986679054,-0.555956313,2050.948398,"('npers', 'nlic', 'nwah', 'nstud', 'nchild')",,,,
1246,5,0.988673583,-0.560294765,1743.862434,"('npers', 'nlic', 'nwah', 'nstud', 'n65+')",,,,
1247,5,0.980161486,-2.300767439,3054.420359,"('npers', 'nlic', 'nwah', 'nfem', 'nmale')",,,,
1248,5,0.984188319,-1.266794558,2434.432307,"('npers', 'nlic', 'nwah', 'nfem', 'nchild')",,,,
1249,5,0.981525444,-2.108517432,2844.419625,"('npers', 'nlic', 'nwah', 'nfem', 'n65+')",,,,
